USER_UUID,'83d91a0a-6a92-47f5-9eed-ae26a594a647','0367c168-ac79-4dc7-84c4-d44b653ba68e','f5915c80-d3bc-4801-86d3-9ac00b9e41ae','a9e85627-81e8-4c27-bcdf-e9a34b66329e','e6926645-d006-4742-8397-d4e415e8678f','259ebe96-71cd-4e3f-a14c-0e174ffcbcec','d6b6769d-b02e-4ca7-9702-1e390006d293','5367c1a1-6322-457f-84b0-51b5301d48b4','9083f6c2-b037-488e-9096-194b209b5805','88d80727-970c-440a-a2c9-ad96e423cc13','c88d205a-7ddc-4b1b-8ea4-87e717b25230','31c97060-5518-4180-b74b-100f54e24ab1','52438211-603f-4f15-aa31-0db896ca3c18','a1a0a05d-e697-473d-9c02-6e6172283808','8ca3be93-7f70-45e5-a735-e4a2bda881c7','3e00cf89-d570-439a-919d-9fce068c9fc5','b8e60170-0dc1-4ca7-8c62-89b97e615d1d','9280a25f-35a1-44e1-9272-c6becb96c0ba','7bb2223c-84cb-46ec-8573-794021238886','16f344c7-38b6-490a-9477-886a06e6ef60','ff36935c-71b6-4310-a571-ccb358a77b3c','0de887ca-2972-4e04-a644-1cc63260bc65','b76b6589-4e8a-4c5c-961a-2d50a28aa034','1fa2b1a3-1a6e-470f-ad67-80e9ca5a8ce2','75eb0a77-6e3b-492c-81bd-791cf41aa09d','0fb977dd-8faf-4be7-9add-d043b747b945','0bc2b687-560f-4fbf-ab1e-35b76e545c43','77634265-6bcf-479c-92c3-a88cffd7f7b0','be9f23f9-5baa-494b-b41f-62f122e46782','9319c616-2822-4971-875a-837dd5ae6653','bcf492fd-1197-468b-b486-41e00f324d43','682d3673-2e82-4dd1-8dee-b8fe1394f74e','720a4f66-0e7f-472a-a90f-8a2b9063b629','84e9ecdd-030a-44ea-b1fd-539a052a09f3','a977416d-b2a5-4971-a914-99bfe854aadb','1639cde5-678c-469e-928d-9ad67f968bfc','d96db84d-052a-4117-9351-439afc3b62ae','da073e30-79e1-4742-8a16-5dbedb87b7e4','1af17e73-fd96-4722-b32b-336c903b9211','a5afda52-0475-4e0b-a830-aa929ac55fbd','c1a57b98-261f-423c-b2ac-4ae8b2c14356','38b3b679-009c-4951-9567-8002f7b969dd','fad894b3-179a-470a-b340-f744cebcffb3','3b63aad5-6742-43a3-a68e-8e9bb5833de1','98933de2-b3d5-499e-8de4-65e78303c135','2d9cede1-95b0-4da6-b405-73cc58c16333','3bc9df3c-694a-4562-a8a8-445730340eed','05cbacf9-1988-4b9a-bc63-3f6442a2500d','be87911f-fe7b-48a0-9319-1b8e6034230a','9752bba4-7ce3-4c1a-9c1e-254cb386b0fb','ab6e8115-d5f3-41c3-a5d7-2e3edc413d4e','3ff8d2bc-9c68-4fce-9faf-1b80ca33b153','f1262691-7c94-403a-8a64-d6563bcaf387','d2648054-267c-44f6-b178-5ff07624a64e','90441dc4-5ad0-483b-bb49-27a9466c07cf','2c71a858-5901-469c-b34f-aef5597db577','e83c391b-c935-4a1b-a5d1-f18a7a9ae200','e22d4f28-5254-4e17-8256-a2252457d4dc','296694ca-df57-4bc4-9a0c-f7a72a59a65e','9c649911-7040-4868-8d17-2409d52d512a','e7f7fba6-02c0-4df6-8f19-ffd6625d8d14','c5e8972c-fa66-49d6-b266-e2bf8958a65a','de3df29a-f878-4ea1-b8d8-3d8988d5e91b','d76257f8-d9b0-4da4-bc9a-93fc126f8a40','1fad83c2-fc73-427d-99af-c1f732159e5d'
3546de85-a10f-4b61-aa03-db63e35815ab,1.0,,,,,,,,0.0,0.0,0.0,,,,,,,1.0,,,,,1.0,,0.0,1.0,1.0,,,1.0,0.0,0.0,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,0.0,,,,1.0,,,,1.0
35559b6f-bee0-45c6-94d2-2829f1c16cd3,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,1.0,,,1.0,,0.0,,,,,,,1.0,,,,,,,,0.0,1.0,,,,,1.0,,,,1.0,1.0,,,0.0,1.0,,,0.0
3555a379-65c1-4edd-a3f9-60489a73fc98,,1.0,,,,,0.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,0.0,1.0,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,0.0,1.0,,,
356a6024-ee44-4be2-8267-091d22385b60,0.0,1.0,,1.0,,1.0,1.0,,0.0,1.0,,,,,1.0,1.0,1.0,0.0,,,,,0.0,,,1.0,1.0,,,0.0,0.0,,0.0,1.0,1.0,,,,0.0,,,0.0,0.0,,,,0.0,1.0,,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0
356d1825-2896-4d5d-9c65-a487dc3dd8ba,0.0,,,,,,,1.0,0.0,,0.0,1.0,,,,0.0,,,,,,,,,,1.0,1.0,,,1.0,0.0,0.0,0.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,0.0,,,,,,0.0
356e7724-ed83-45e9-9dd6-98bc8a801171,,1.0,,,,1.0,,,0.0,,0.0,,,,,1.0,,,,,,,0.0,0.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,0.0,,,1.0,,1.0,0.0,,,,,,1.0,,0.0,,1.0,,,,,,
3584616b-f5b9-4888-9e68-1f018cadb03f,0.0,1.0,,,,1.0,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,,,1.0,0.0,,,,1.0,,,,1.0,,,,0.0,1.0,,,1.0,1.0,,1.0,,,,,,,0.0,0.0,,1.0,,,,,0.0
359f54d3-ad20-4f11-9e2a-2c7594133a29,,,,,,1.0,,,1.0,,,,,,1.0,0.0,,0.0,,,1.0,0.0,,,,0.0,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,1.0,,1.0,,,,,,1.0,,,1.0,0.0,,,
35b17d9c-33bd-4d02-801b-8b526ebebb28,0.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,,,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,1.0,0.0,1.0,,1.0,,,,0.0
35cefb60-b286-40b5-82ea-57e5b8f2f392,0.0,0.0,,,,1.0,1.0,,0.0,,,,,,1.0,,,,,1.0,,,,,,0.0,1.0,,,,,0.0,,0.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,0.0,1.0,,,,,,
35dee11d-688a-4de7-9e03-5d9d32436550,1.0,,,,,,1.0,0.0,1.0,,,,,,,0.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,0.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,
35fdc8c7-d02d-4a3b-a993-6aebfc5a1699,,0.0,,,,0.0,1.0,,1.0,,,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,,0.0,,,,,,0.0,,,0.0,1.0,0.0,,,,0.0,,0.0,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,,,0.0
3620effb-3622-4e34-b9f9-4ec42ae8a2f7,,0.0,1.0,1.0,,0.0,0.0,,,,,,1.0,,1.0,,,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,1.0,,,,0.0,,,0.0,,0.0,,,,,,,,,1.0,,,,,0.0,,1.0,1.0,,,,,,,,,
3632a707-20c2-4ba6-a04c-1784e8da20db,,0.0,,,1.0,0.0,0.0,,1.0,,,,,,1.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,1.0,0.0,,1.0,,,,1.0,0.0,,1.0,1.0,,,,,0.0,0.0,0.0,,,,,,,1.0,0.0,1.0,,,1.0,,,,
3648be63-006e-4cfa-8e03-9ee466fee6c3,0.0,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1.0,0.0,1.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,0.0,,1.0,,,,,1.0,,,0.0,,,,0.0,,,,
364da3cf-c0b6-494f-864e-71a8ab36184c,0.0,,,,,,,0.0,1.0,,0.0,,,,,1.0,,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,,,,0.0,,1.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,1.0,0.0,,,,1.0
367d9fa2-ee78-4c77-861a-572c80b3e510,,0.0,,,,1.0,,,0.0,,,,,,,1.0,,,0.0,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,0.0,0.0,1.0,,,,,,,,,1.0,,,,0.0,,,,1.0
368310ec-1c13-48d1-8af6-fac4ce6b74b5,0.0,1.0,,,,1.0,,,0.0,,0.0,,,,1.0,1.0,,,,,1.0,,,,0.0,1.0,1.0,,,1.0,0.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.0,1.0,,0.0,1.0,,,
36b052bf-c85e-4090-943e-60def9d5fe99,0.0,1.0,,,,1.0,,,0.0,1.0,,,1.0,,,,,0.0,,1.0,,,1.0,,0.0,,0.0,,,1.0,0.0,0.0,,1.0,1.0,,,,1.0,,,,0.0,1.0,,,1.0,0.0,,0.0,,,,,,,,1.0,,,1.0,1.0,,,0.0
36b53b4a-11c6-4945-b18f-9672bdec6bdd,0.0,1.0,,,,1.0,,0.0,1.0,0.0,,,,,,,,0.0,,,,,0.0,,0.0,1.0,,,,1.0,0.0,,0.0,,,,,,1.0,,,,,1.0,0.0,,1.0,,,0.0,,,,,,,0.0,0.0,1.0,,0.0,1.0,,,1.0
36bd62a2-83ee-4ee0-8448-784b0a0d7f69,,0.0,,,,0.0,0.0,,1.0,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,1.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,1.0,0.0,,,,,,,1.0,,1.0,,,0.0,,,
36be0359-efb2-4ed2-a8cc-8fb7d0ce3fdf,0.0,,,,,,1.0,,0.0,0.0,,1.0,,,1.0,1.0,,,,,,,0.0,,0.0,,1.0,,,1.0,,,0.0,,,,,,,,,,0.0,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,0.0,,,,1.0
36cbac1a-3832-4e5f-bb2d-dc543c304441,0.0,,,,,,,,0.0,1.0,,1.0,,,,,,1.0,1.0,,,,0.0,,,1.0,1.0,,,1.0,,0.0,0.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,0.0,,1.0,,0.0,1.0,,,1.0
36f39429-9222-4d3c-9c97-fb365d118e92,,,,,,1.0,1.0,,0.0,,0.0,,,,1.0,,1.0,,,,,,0.0,,,,1.0,,,,,,,1.0,1.0,,,,0.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,
3721b0b4-9dfa-4168-be29-498d8763707f,,,,,,1.0,1.0,,0.0,,,,,,1.0,1.0,,,,,,,,,,,,0.0,,1.0,0.0,,,,0.0,,,,1.0,,,1.0,,,,,,1.0,,,,,0.0,0.0,,,,1.0,1.0,,,,,1.0,
372b720e-aa0f-4f67-af76-34122e582f2d,0.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,0.0,1.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,0.0,1.0,1.0,,1.0,,,,,1.0,,,0.0,,,0.0,,,,
373484a0-ad5b-4216-8717-0c3116b26662,1.0,1.0,,,,,1.0,0.0,1.0,,1.0,,,1.0,,1.0,,0.0,,,,0.0,0.0,,1.0,,1.0,,,1.0,,0.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,0.0,,,,,,,0.0,1.0,,1.0,,,,
3735d36d-93cd-48b6-9d48-efd5993e20cb,1.0,0.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,0.0,,,,,,,1.0,,1.0,,,0.0,1.0,,,,,,,,1.0,,,,,0.0,0.0,,0.0,,,0.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,
3741f62c-75f8-4100-acf7-3bec6a9af61c,1.0,,,,,,,,1.0,1.0,1.0,0.0,,,,1.0,,1.0,1.0,,,,0.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,,,,1.0
3785fc81-2462-4af9-9db6-9d008f113707,,,,,,0.0,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,0.0,,1.0,,,0.0,0.0,,0.0,,1.0,1.0,,,0.0,,,,,,0.0,,0.0,1.0,,0.0,,,,,,,,1.0,1.0,,0.0,1.0,,,
37a7576c-a72c-4ee8-a13e-0925f0914f2a,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,1.0,0.0,,1.0,,1.0,,1.0,,,0.0,1.0,,,,,,,,0.0,,1.0,1.0,,,,,,,,0.0,,,,,,,,0.0,0.0,1.0,1.0,,,,
37e8dd05-d324-4208-b4c9-cfaf4f1c6f0b,0.0,1.0,,,,,0.0,,,,,1.0,,1.0,0.0,0.0,,,,1.0,,,1.0,1.0,1.0,,0.0,,,,1.0,1.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,,,
37efd3d8-38db-4bad-b8e1-3df732fdff0d,,,,,,,1.0,,0.0,0.0,1.0,,,,,1.0,,,,,,,1.0,,0.0,1.0,1.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,1.0
37fe9e54-c1db-4e56-9bc7-5ec31be3a20f,,,,,,,,,1.0,,1.0,,,,,,,0.0,,,,,1.0,0.0,1.0,,,,,1.0,0.0,,0.0,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0
3807b28f-dcc2-458a-bd3b-0b13bc7ddc38,0.0,1.0,,,,,,,,,1.0,0.0,,,,1.0,,0.0,,,,,1.0,1.0,0.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,0.0,,,1.0,0.0,,,,1.0
38104f2d-fc40-4fd5-b6b2-13f46b15cc03,0.0,1.0,,,,,,,0.0,,,,,,,1.0,1.0,0.0,,,,,0.0,,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,,,1.0,1.0,,0.0,,1.0,0.0,,,,1.0,,0.0,0.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,0.0
384c1dc8-0656-45e5-a9f6-3a9915da9f07,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,1.0,,,,,,,0.0,,1.0,,,,,0.0,1.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,,1.0,0.0,,,1.0,,0.0,,,,,,,0.0,,0.0,,1.0,0.0,,,
38858c2d-e094-4957-84b4-c650ee9591eb,,1.0,,,,1.0,,,0.0,,,,,,,1.0,,1.0,0.0,,,0.0,,,,1.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.0,1.0,,,0.0,,,,
38d11ab5-0b3b-4034-aa9b-a9a1aa1c6072,,0.0,,,,0.0,,,0.0,,,,,,1.0,0.0,,,,,1.0,,0.0,,0.0,0.0,1.0,,,1.0,,,,,,,,,0.0,,,,,,,,1.0,0.0,,1.0,,,,,,,,0.0,,,,1.0,,,0.0
38d3a68c-e759-4a54-9ed8-b73e9f1df6dd,0.0,,,,,0.0,,,1.0,1.0,0.0,0.0,,1.0,,1.0,,0.0,,,,,0.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,
38d7701e-cd6b-4df7-954d-435c841177d8,,1.0,,,,1.0,,,0.0,,,,,,,1.0,,0.0,,,,,0.0,,1.0,1.0,1.0,,,,0.0,,0.0,,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,0.0,1.0,1.0,,,,,1.0
38e51f5d-70bc-4ee9-ba75-55183affacf0,,0.0,,,,1.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,1.0,,1.0,,1.0,0.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,0.0,1.0,,,,0.0,,,
38ef2886-e803-40c7-bc79-1d681af50c2a,1.0,,,,,,,,1.0,,1.0,,,,,,,0.0,1.0,,,,1.0,1.0,0.0,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,
38f70af6-3ea6-49e9-b6da-c6d8db685625,0.0,,,,,,,,1.0,1.0,,1.0,,,,,,0.0,0.0,,,,1.0,,0.0,1.0,1.0,,,1.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,0.0
390983f8-c866-4245-a418-a895b960d155,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,1.0,,1.0,,,0.0,,,0.0,,,1.0,,,,0.0,0.0,,,,,,,,0.0,1.0,,0.0,,,,,0.0,,,,,,,,1.0,,,,,,,,,,
393dc035-1a2d-46a3-a1f0-ca3b11e8d5a0,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,0.0,,,,,0.0,,0.0,1.0,,,,1.0,0.0,0.0,,,,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,,,
39beb865-dacc-4261-871c-5d19dd77939b,0.0,0.0,,,,1.0,,,1.0,,,,0.0,,,1.0,,0.0,,,,,,,0.0,1.0,1.0,,,0.0,,,0.0,,1.0,,,0.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,0.0,,0.0,0.0,1.0,,,1.0,,,
39ea97e7-782f-4986-afbd-a16f9a68fd39,0.0,,,,,,,,,,1.0,0.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,0.0,,1.0,,,1.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,
39ede602-46b6-478c-bfa7-b547576e056c,0.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,,,,1.0,,,,0.0,,,,1.0,1.0,,0.0,,,,,,,0.0,1.0,1.0,,0.0,1.0,,,
39fbc6ec-0ea4-442a-be88-6667a90eb7e0,0.0,,,,,0.0,1.0,,0.0,,1.0,0.0,,,1.0,0.0,,0.0,,,,,0.0,,0.0,,,,,1.0,1.0,,0.0,,,,,,1.0,,,1.0,,1.0,,,0.0,1.0,,1.0,,,,,,,0.0,1.0,,1.0,0.0,1.0,,,1.0
3a00bb61-311c-4372-afd3-42c899e5ded4,,0.0,,,,,,,0.0,,,,,,1.0,0.0,,,1.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,1.0,,,,,0.0,,,,1.0,,,,,,,,,,,0.0,,,0.0,1.0,,,1.0
3a2fae9a-4d30-4ac6-8732-a913e6046fca,0.0,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,1.0,1.0,0.0,0.0,,,1.0,,,,0.0,,,,1.0,,,,1.0,,,,,,,,0.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,
3a6cb79c-091b-4e9b-b107-1840a381800f,1.0,,,,,,,,0.0,,0.0,1.0,,,1.0,1.0,,,0.0,,,,1.0,,0.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,0.0,,1.0,,0.0,,,,
3aab177e-9d62-422a-938d-1b60911e75ad,0.0,,,,,1.0,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,0.0,,1.0,,,1.0,,,,,0.0,,,,0.0,,,1.0,1.0,,,,0.0,,,,,,,,,,0.0,1.0,1.0,,,,,,
3ad69f13-dfa3-4998-81d2-cfc00c85214b,1.0,,,,,,,,1.0,1.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,1.0,1.0,,,1.0,,0.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.0,,,,
3afc9157-3f95-49d0-89ba-74955a9d24ab,,1.0,,,,1.0,,,0.0,,,,1.0,,,0.0,,,,,,,0.0,0.0,,,1.0,,,1.0,,0.0,0.0,,,,,,1.0,0.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,0.0,,,,1.0
3b168951-db7f-4969-9698-a9cd5e6fa55b,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,1.0,,0.0,,1.0,1.0,1.0,,,0.0,1.0,,0.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,
3b1c8fac-83ce-4b32-91ff-06843072f17c,0.0,,,,,,,,1.0,,1.0,,,0.0,,1.0,,0.0,1.0,,1.0,,0.0,,0.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,0.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,
3b2b4722-c1d8-4a65-87cf-3f607b1486a0,0.0,0.0,1.0,,,1.0,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,1.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,1.0,1.0,,,,,,0.0,,,,
3b3134bf-d9c5-405d-9545-2b62aecfccaf,,0.0,,0.0,1.0,1.0,,,0.0,,,,,,0.0,1.0,,,,0.0,0.0,,,,,1.0,,,1.0,,,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,0.0,0.0,0.0,,,
3b3cc6fb-771e-4b14-acde-fcb5395d81bf,,1.0,,,,1.0,,,0.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,
3b408e5c-2cb0-4ef9-889c-24cdeaeca988,,,,,,,1.0,,,,,0.0,,,,1.0,1.0,0.0,1.0,,,,0.0,,,0.0,1.0,,,,,1.0,,,,,,,1.0,,,,0.0,,0.0,1.0,1.0,,1.0,0.0,,,,,,,1.0,,0.0,,,,,,
3b5fea00-d07f-4c53-8263-7de7c29871cd,0.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,0.0,,,1.0,0.0,0.0,,0.0,0.0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,
3b62d7fb-ecf5-4ad5-a6a4-7a4679288b63,,,,,,,,1.0,0.0,,,0.0,,,,1.0,,1.0,0.0,,,0.0,0.0,,,,0.0,,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,
3b6ac66b-1222-4060-a2ed-9d8b2adf3452,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,1.0,1.0,,,1.0,0.0,,,,,,,,1.0,,,,1.0,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,
3b6bbad3-231c-4d62-b20c-42ac7bd7da89,,1.0,,,,,0.0,,,,,,0.0,,1.0,,1.0,,,,,,,,0.0,,1.0,,,0.0,0.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,0.0,,,,0.0,1.0,0.0,,1.0,,,,,,
3b719aff-45e0-4fa1-9a18-4b3ccf0031a1,0.0,1.0,,,,1.0,1.0,,0.0,1.0,,,,,,,,0.0,,,,,0.0,,0.0,1.0,0.0,,,0.0,0.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,0.0
3b90eb00-95e6-4edf-a56f-7982490f752b,,0.0,,,,,,,1.0,,0.0,,,,,1.0,,0.0,,,,0.0,0.0,,,1.0,,,,1.0,0.0,0.0,,,,,,,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,0.0,,0.0,,,,1.0
3c484945-da5a-4db3-8018-d6ec27c28db9,,1.0,1.0,,,1.0,1.0,,0.0,1.0,,,0.0,,1.0,0.0,1.0,0.0,,,,,1.0,1.0,0.0,,1.0,0.0,,1.0,,0.0,0.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,,,,1.0,1.0,,,
3c704942-493a-4b4f-8ad6-7a546810b172,0.0,,,,,,,,0.0,1.0,,1.0,,,1.0,1.0,,0.0,0.0,,,,0.0,,0.0,,1.0,,,1.0,0.0,0.0,0.0,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,0.0,,,,,,,,1.0,,0.0,,,,1.0
3c89f295-c798-4192-a28f-8889458eecc9,,,,,,,1.0,,0.0,0.0,,,,,,1.0,,0.0,,1.0,,,0.0,,0.0,1.0,,,,1.0,,,0.0,,,,,,,,,,0.0,1.0,,,,1.0,,,,,,,,,0.0,1.0,,,0.0,,,,1.0
3cb98388-f75a-4c9d-81c5-9b5a63c2bb02,0.0,,,,,,,0.0,,1.0,,0.0,,1.0,,,,0.0,1.0,,,1.0,0.0,1.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,
3cc53d2d-dfca-4e66-8ae9-81f7e0a1c71c,0.0,,,,,,,,,1.0,0.0,,,,,1.0,,0.0,,,,,,,0.0,,1.0,,,1.0,1.0,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,1.0
3cee0f54-98c7-4b82-8f0a-499d21a6cef9,,1.0,,,,1.0,1.0,,0.0,,,,,,,0.0,,,,,,,0.0,,,1.0,,,,1.0,0.0,0.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.0,1.0,1.0,,0.0,0.0,,,
3d0c924a-fd50-45eb-b9de-34dfee2e375c,1.0,1.0,,,,1.0,,0.0,1.0,1.0,,,,0.0,,1.0,,0.0,,,,,,0.0,1.0,,1.0,,,1.0,,0.0,0.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0
3d102973-5c6b-4181-9a89-318fe3d10c52,,0.0,,,,,0.0,,0.0,,,0.0,,,,1.0,,,,,0.0,,,,,1.0,1.0,,,1.0,,,,0.0,0.0,,,,1.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,1.0,,,0.0,,,,
3d20d53f-362d-4eea-8644-db4c832fa028,1.0,,,,,,,,1.0,,,,,,,1.0,,0.0,,,1.0,,0.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,
3d233ca3-c7f8-4829-89fe-a1b612a181a2,0.0,,,1.0,,,,0.0,,,0.0,0.0,,0.0,,,1.0,1.0,1.0,,,,0.0,,0.0,1.0,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,1.0,,,,,0.0,,0.0,,,,,0.0,,,,,,1.0,1.0,,1.0,1.0,,,,0.0
3d448184-0576-425d-be2f-a70c7473ee0c,0.0,,,,,,0.0,,,,1.0,0.0,,1.0,,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,,,,1.0,,,1.0,,0.0,0.0,,,,,,0.0,,,,1.0,,,,1.0,,,,,,,0.0,0.0,,,,,,,
3d48199e-9f5b-4a7d-8e32-2341569cbdcb,0.0,1.0,,,,1.0,1.0,,1.0,,0.0,,,,,,,0.0,1.0,,,,,0.0,0.0,,1.0,,,1.0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,,,,1.0
