USER_UUID,'83d91a0a-6a92-47f5-9eed-ae26a594a647','0367c168-ac79-4dc7-84c4-d44b653ba68e','f5915c80-d3bc-4801-86d3-9ac00b9e41ae','a9e85627-81e8-4c27-bcdf-e9a34b66329e','e6926645-d006-4742-8397-d4e415e8678f','259ebe96-71cd-4e3f-a14c-0e174ffcbcec','d6b6769d-b02e-4ca7-9702-1e390006d293','5367c1a1-6322-457f-84b0-51b5301d48b4','9083f6c2-b037-488e-9096-194b209b5805','88d80727-970c-440a-a2c9-ad96e423cc13','c88d205a-7ddc-4b1b-8ea4-87e717b25230','31c97060-5518-4180-b74b-100f54e24ab1','52438211-603f-4f15-aa31-0db896ca3c18','a1a0a05d-e697-473d-9c02-6e6172283808','8ca3be93-7f70-45e5-a735-e4a2bda881c7','3e00cf89-d570-439a-919d-9fce068c9fc5','b8e60170-0dc1-4ca7-8c62-89b97e615d1d','9280a25f-35a1-44e1-9272-c6becb96c0ba','7bb2223c-84cb-46ec-8573-794021238886','16f344c7-38b6-490a-9477-886a06e6ef60','ff36935c-71b6-4310-a571-ccb358a77b3c','0de887ca-2972-4e04-a644-1cc63260bc65','b76b6589-4e8a-4c5c-961a-2d50a28aa034','1fa2b1a3-1a6e-470f-ad67-80e9ca5a8ce2','75eb0a77-6e3b-492c-81bd-791cf41aa09d','0fb977dd-8faf-4be7-9add-d043b747b945','0bc2b687-560f-4fbf-ab1e-35b76e545c43','77634265-6bcf-479c-92c3-a88cffd7f7b0','be9f23f9-5baa-494b-b41f-62f122e46782','9319c616-2822-4971-875a-837dd5ae6653','bcf492fd-1197-468b-b486-41e00f324d43','682d3673-2e82-4dd1-8dee-b8fe1394f74e','720a4f66-0e7f-472a-a90f-8a2b9063b629','84e9ecdd-030a-44ea-b1fd-539a052a09f3','a977416d-b2a5-4971-a914-99bfe854aadb','1639cde5-678c-469e-928d-9ad67f968bfc','d96db84d-052a-4117-9351-439afc3b62ae','da073e30-79e1-4742-8a16-5dbedb87b7e4','1af17e73-fd96-4722-b32b-336c903b9211','a5afda52-0475-4e0b-a830-aa929ac55fbd','c1a57b98-261f-423c-b2ac-4ae8b2c14356','38b3b679-009c-4951-9567-8002f7b969dd','fad894b3-179a-470a-b340-f744cebcffb3','3b63aad5-6742-43a3-a68e-8e9bb5833de1','98933de2-b3d5-499e-8de4-65e78303c135','2d9cede1-95b0-4da6-b405-73cc58c16333','3bc9df3c-694a-4562-a8a8-445730340eed','05cbacf9-1988-4b9a-bc63-3f6442a2500d','be87911f-fe7b-48a0-9319-1b8e6034230a','9752bba4-7ce3-4c1a-9c1e-254cb386b0fb','ab6e8115-d5f3-41c3-a5d7-2e3edc413d4e','3ff8d2bc-9c68-4fce-9faf-1b80ca33b153','f1262691-7c94-403a-8a64-d6563bcaf387','d2648054-267c-44f6-b178-5ff07624a64e','90441dc4-5ad0-483b-bb49-27a9466c07cf','2c71a858-5901-469c-b34f-aef5597db577','e83c391b-c935-4a1b-a5d1-f18a7a9ae200','e22d4f28-5254-4e17-8256-a2252457d4dc','296694ca-df57-4bc4-9a0c-f7a72a59a65e','9c649911-7040-4868-8d17-2409d52d512a','e7f7fba6-02c0-4df6-8f19-ffd6625d8d14','c5e8972c-fa66-49d6-b266-e2bf8958a65a','de3df29a-f878-4ea1-b8d8-3d8988d5e91b','d76257f8-d9b0-4da4-bc9a-93fc126f8a40','1fad83c2-fc73-427d-99af-c1f732159e5d'
0e2ce86a-2e6c-4ba4-b184-9bc5f41da03f,0.0,1.0,,,,1.0,,,0.0,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,1.0,,,,1.0,,,,0.0,,,,,1.0,,1.0,,,,,,,,0.0,,,,1.0,,,
0e3418c5-04d8-44c4-bf51-67dfb4d0d698,,,,,,,,,1.0,1.0,,,,,,1.0,,0.0,,,,,0.0,,,1.0,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,
0e36ba2b-9c04-4fc6-b219-8b502e880d81,0.0,,1.0,,,,1.0,,0.0,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,,,0.0,1.0,,,,0.0,,,
0e3fe04f-93a3-4e5f-91fb-23eea62f6a7c,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,1.0,,,1.0,1.0,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0
0e495704-c104-4e36-abca-d6a7bb7db335,0.0,1.0,,,,,1.0,,0.0,1.0,,1.0,,,1.0,,,0.0,,,,,,,0.0,1.0,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
0e4e306e-ca93-4b82-8763-c5e2ec150584,,,,,,0.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,
0e504ec7-7214-41d3-a3a5-c42ce004835b,0.0,,,,,1.0,1.0,,,,,0.0,,,,,,0.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,
0e557055-301d-43ef-9c1a-72bba1375f69,0.0,0.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,0.0,,,1.0,0.0,,,0.0,0.0,,,,,,,,,,,1.0,,0.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,0.0,,,
0e62f063-9b3e-473e-af0e-92c883bfc233,,1.0,,,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,0.0,1.0,,1.0,,,,,,,,0.0,,,,,,,
0e65e16e-9f49-49c7-a3d8-da3ef30064cd,0.0,,,,,,,,1.0,,,,,0.0,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,0.0,1.0,1.0,,1.0,,,,1.0
0e6e7c84-8cd1-4dc8-ae15-7626c1b6c964,0.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,1.0,,0.0,0.0,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,0.0,,,,
0e710b9c-2240-4147-bd8e-8ed7f5a1f2a3,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,0.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,,,,0.0
0e7b8312-a8c9-44b8-b32e-5784a4ed4178,,,,,1.0,,,,,,,,1.0,,,0.0,,,,1.0,0.0,,,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,0.0,1.0,,,,,1.0,,,,,,,0.0,,,,
0e7c18d3-7480-414c-819d-92b3b1ebb181,,0.0,1.0,,,0.0,0.0,,,,1.0,,,,0.0,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,1.0,0.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,0.0,,0.0,,,1.0,,1.0,,,,0.0,,,0.0,,,
0e81c7a2-1971-4a38-93ab-237ed405b193,0.0,,,,,1.0,1.0,,1.0,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,0.0,1.0,,,,
0e89bfeb-df7d-4e52-9ade-7d27916082f7,0.0,,,,,1.0,,,1.0,,,,,,,,,0.0,,,,,,,1.0,,,,,1.0,,0.0,0.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.0
0e8ca463-0b72-498e-86d1-713fda21bc09,,0.0,,,,,,,1.0,,,,,,,1.0,,0.0,,,,,,,0.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,0.0,,,0.0,,,,,,,,,,1.0,0.0,0.0,,1.0,,,,
0e8e11ba-858c-4439-b563-4737b9465abe,,1.0,,,,,1.0,,,,0.0,1.0,,0.0,,1.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.0,0.0,,,,0.0,,,
0e91b25e-ab66-4681-accb-62cf59d3e3e2,0.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,1.0,,,,,,,,,,,,,,,,0.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,0.0
0e952ba8-b413-4d0e-98df-84b698d3e09a,,0.0,,,1.0,,0.0,,,,,,,,,,1.0,,,0.0,1.0,,,,,,,0.0,,,,,,1.0,,,,,,,,0.0,,,,,0.0,,,,,,,,1.0,,,,,,,0.0,,,
0e9892a7-6899-4e65-96d2-30d344059831,,,,,,,,,0.0,1.0,,,,,,1.0,,0.0,0.0,,,,0.0,,,,1.0,,,0.0,0.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,0.0,,,,1.0,,,
0ea9cbf7-fede-4286-957e-f5a7c9c1ae60,0.0,0.0,,,,,,0.0,1.0,,,,,,1.0,1.0,,0.0,,,,,0.0,,,1.0,1.0,,,1.0,0.0,0.0,,,1.0,,,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0
0ea9d9ac-d56d-4f3c-9cd9-62771653d9f1,0.0,0.0,,,,,,,,,,,,,1.0,,,,,,1.0,,0.0,,0.0,1.0,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,
0eab26ea-8b81-499d-9307-90afa158cdac,,,,,,,,,0.0,,,,,,,1.0,,0.0,,,,,,,0.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,0.0,1.0,,,
0ecf2693-99bc-4f47-8480-e956e3c87602,,0.0,0.0,,,1.0,0.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.0,,0.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
0ee54cf0-fd7d-4579-8ed5-d8ffb45e5297,,0.0,,,,0.0,1.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,0.0,1.0,,,1.0,0.0,,,1.0,,,,,,,,1.0,0.0,,,0.0,,0.0,,1.0,,,,,,,0.0,0.0,,,,1.0,,,
0ee6af3a-7e45-48f8-8684-376ef7c9ab85,1.0,,,,,,,,,1.0,1.0,,,,,,,0.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,1.0
0eec6ea5-b2f0-443d-be49-9554bde6cf71,,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,0.0,1.0,,,,,1.0,,,1.0,,,,,0.0,,,,,,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
0efce3cc-e730-4d55-a36b-d4963e7d39bb,,,,,,0.0,0.0,,,,,,,,0.0,,1.0,,,,,,0.0,,,,,,,,,,,1.0,,,,,0.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,0.0,,,,,1.0,,,
0f009710-2938-4d96-a2c8-31b8744dca52,0.0,,,1.0,,,,,,,0.0,,,,,1.0,,,,,,,0.0,,1.0,1.0,,,,0.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,1.0,1.0,,,,
0f00cde3-8f62-4012-be33-0244e6abc560,,0.0,,,0.0,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,1.0,,,1.0,1.0,,,,,,,,,0.0,,,
0f027dcb-861c-498b-9cba-ff55ab73b4d7,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,
0f04f14e-77c1-49a2-822b-005a6d59ec0e,,,,,,0.0,,,1.0,,,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,
0f121426-81bc-49ad-80a8-5d9b9873cdc0,,0.0,,,,1.0,1.0,,0.0,,,,,,,1.0,,0.0,,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,1.0,,0.0,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,
0f1d4444-6c47-49a6-8fd2-dd47fd629a9d,1.0,1.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,1.0,,,,0.0,0.0,,0.0,,1.0,,,,0.0,,,,1.0,,,,0.0,,,0.0,,,,,,,0.0,,,1.0,1.0,1.0,,,0.0
0f334bd1-5c88-47ca-b5e3-ea78f9fa309d,0.0,,1.0,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,
0f363c98-c197-44d1-8882-a76611f28e80,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.0,,,,,,,,,,,0.0,1.0,1.0,,0.0,1.0,,,1.0
0f3fc117-23b4-4d0a-a794-c7a5106885cf,1.0,,,,,,,0.0,,1.0,,1.0,,0.0,,,,0.0,,,,,0.0,,,1.0,1.0,,,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,1.0,,,1.0,,,,
0f408e32-7ab2-49b7-9ffb-1e29b051a894,0.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,0.0,,,,,,,,1.0,,,,,,,
0f4820d7-96f0-4916-9444-ca5fe9e53996,0.0,,1.0,,,,1.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,0.0,,,,,,1.0,,,,0.0,0.0,,,,,,,,,,,,1.0,0.0,1.0,1.0,,1.0,,,,
0f5a7839-dc7c-45ea-bb18-52c57bb5518a,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,1.0,,,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,,,,0.0,,,,0.0,,,,
0f5bfba3-0ce0-41b8-a10a-df80995484d2,0.0,0.0,,,,,,,1.0,,,,,,1.0,1.0,,0.0,,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,1.0,,,,0.0,,,,,,,1.0,,,,,,,,,0.0,1.0,,,,,
0f6c3a3c-fb9d-46fb-ba65-64bc9062b212,,0.0,,,,,1.0,,0.0,,,,,,1.0,,,,,,,,,,,0.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,0.0,,,1.0,,,
0f6ce2ef-cda8-4115-8cc9-fb0d5b73b7fc,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,1.0,0.0,,,,,,0.0,0.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,0.0,,1.0,,,,,,1.0
0f74f1e9-0e82-4c34-bcc5-c7c89d410d51,1.0,,,,,1.0,,,0.0,,,,,,,1.0,,,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,1.0,,,,0.0,1.0,,,1.0,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,,,,1.0
0f8820fc-49e4-45cc-8e53-4eab1bf39117,1.0,1.0,,,,,1.0,,0.0,0.0,0.0,,,,,,,0.0,,,,1.0,1.0,0.0,0.0,,,,,1.0,1.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.0,,1.0,1.0,,,,,
0f8f8ada-868f-4782-9ad3-816b1d153cf6,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,
0f90b5f9-4493-4751-b562-3b9c4d47ec30,,,,,,1.0,0.0,,,,,,,,,,,0.0,,,1.0,,,,,1.0,,,,,,,,0.0,,,,,0.0,,,1.0,,,,,0.0,1.0,,1.0,,,,,,,,0.0,,,0.0,,,,
0f9221e0-0a56-42bb-bd81-6c3761eb93de,,,,,,,1.0,,,,,,,,,0.0,,,,,,,1.0,,,0.0,,,,,0.0,0.0,,,,,,,1.0,,,,0.0,,,0.0,1.0,1.0,,0.0,,,,,,,0.0,0.0,0.0,,1.0,0.0,,,
0f96b1d9-74f1-4c68-a501-5e5b5a895fc6,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,0.0,,1.0,,,,,1.0,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.0,,,1.0,0.0,,,,
0f9c6eb6-6662-4cd9-9fd0-2796c8b64060,,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,1.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,1.0,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,
0fa3679d-3153-4ec5-af59-fe5ccb942281,,0.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,0.0,0.0,,,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,1.0,,,
0fa5b7f4-7687-491a-be86-fafff0823e0b,,0.0,,,,1.0,1.0,,0.0,,,,,,,1.0,,0.0,,,1.0,,0.0,,,0.0,1.0,,,0.0,,,,1.0,,,,,1.0,,,1.0,,,,,0.0,1.0,1.0,1.0,,1.0,,,,,0.0,,,,0.0,1.0,,,
0faebe20-ecd8-4854-b435-a2afe2dd2cbe,,,,,,1.0,,,0.0,,,,,,,,,0.0,,,,,,,,1.0,,,,0.0,0.0,,,,,,,,1.0,,,,0.0,,,,,1.0,,,,,,,,,0.0,1.0,,1.0,0.0,,,,
0fc9936e-7336-44b7-aa44-60c3f2b95f98,,,,,,,,,,,1.0,0.0,,,,1.0,,,,,1.0,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,
0fd18a61-f70a-4e16-89d2-3cfdca70d791,,1.0,,,,1.0,1.0,,0.0,,0.0,,,,1.0,1.0,,0.0,,,,,,,0.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,
0fd66b4b-fafe-4fb1-aa45-39e7ce132c8e,,0.0,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,1.0,1.0,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,0.0,,1.0,,,1.0,,,,,,0.0,,,1.0,
0fd6ab6f-f007-4e66-aa61-a0cc153759d6,,,,,,,,,1.0,,,,,,,1.0,,0.0,,,,,1.0,0.0,0.0,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,1.0,,,,,,
0fd78b09-7e77-42d3-973f-3bfa9a09ba74,0.0,,,,,,1.0,,1.0,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,
0fe18e17-f088-4bab-87ac-735e627beb47,,,0.0,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,0.0,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,0.0,,1.0,
0fe66c2b-2f08-44b8-9cf0-6487f9fa01b2,,0.0,,,,1.0,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,1.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,1.0,,,1.0,,,,,,,,0.0,,,,0.0,,,
0ff753ee-d402-4d55-b772-e1fb917a5993,1.0,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,0.0,,,,,,,,
0ff9640a-826f-42e5-9191-bc997e287396,0.0,,,,,1.0,,,0.0,0.0,,,,,,1.0,,,,,,,,,0.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,1.0,0.0,,,1.0,,,,,1.0,,,,,0.0,1.0,1.0,,0.0,,1.0,,0.0
10012797-725b-48db-9c52-88b2232394db,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,0.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,0.0,,,,
1003e304-ca73-49ef-b1ac-c618e1bbda97,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,0.0,1.0,0.0,1.0,,,,1.0,1.0,0.0,,,,0.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0
10043c40-b88e-4e2e-b407-409a8db4f721,0.0,0.0,,,,,0.0,,,0.0,,,,,,0.0,1.0,0.0,,1.0,,1.0,,,,0.0,,,,,,,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,1.0,,,1.0,1.0,,,0.0
10049be1-853c-458c-96aa-a606a38525d4,0.0,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,1.0,,1.0,,,,1.0
1009054d-141c-44ef-bc44-38f134e2b055,1.0,,,,,,,1.0,0.0,,,0.0,,1.0,1.0,,,1.0,,,,,0.0,,0.0,1.0,,,,,,1.0,0.0,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10094349-6551-420d-83a4-1688f5c65dc2,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,1.0,,,0.0,,,1.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,1.0,,,,,0.0,,,0.0,,,
100edcf0-8e4f-4877-bc8f-5232a666ba1b,0.0,,,,,,,,,1.0,,,0.0,1.0,,,,0.0,,,,,,1.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,0.0,,1.0
101664fd-4395-4834-a18c-ad3e7f91c063,0.0,,,,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.0
1022ad71-fee2-44ae-b5b5-a173e22da306,1.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,1.0,,,1.0,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,0.0,,1.0,,0.0,,,,
10236aa3-3b45-4fe2-b9f1-019c5c92f379,0.0,,,,,1.0,,1.0,0.0,,,0.0,,0.0,,1.0,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,0.0,,,,
102daad0-b4fe-4965-8fce-def4f21fb8d2,,,,,,,0.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,0.0,,,,,,,0.0,,,,1.0,,,,,,0.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,
104c5776-c8e9-46ee-af09-07170d1c8afc,,1.0,,,,,0.0,,,,,,,,1.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,1.0,,,,0.0,,,1.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,
105aed49-b582-4c2f-a478-034b568e8419,,1.0,,,,,,,1.0,,,0.0,,,,1.0,,1.0,,,,,0.0,,,,0.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,0.0
107c1904-a6fe-4cb5-ba3b-1e3828604818,0.0,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,0.0,,,,,0.0,1.0,,,,,,,,,,,,0.0,,,,,1.0,,1.0,,,,,,,,0.0,,1.0,1.0,0.0,,,
108bebf0-d8cb-4100-8d41-5f60c570e9e8,,,,,,,,0.0,,,,1.0,,,,,,0.0,0.0,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,1.0,0.0,,,,,1.0,,,,,,,,,1.0,0.0,,,,
109277a5-bdd1-498d-a6cc-b773d3cca98f,,0.0,,1.0,,1.0,1.0,,0.0,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0,,0.0,,,,,,,,0.0,,,0.0,1.0,1.0,,,,,,,,0.0,0.0,1.0,0.0,,1.0,,,,,,,,,,0.0,,,
109a04dd-2409-4c37-afc7-763bba5a1541,1.0,,,1.0,,,1.0,0.0,1.0,,,1.0,1.0,1.0,,,,0.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.0,,,1.0,,,,,,,,,1.0,0.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0
109b9e36-3264-427c-93b1-0d0726bb60ba,,1.0,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,,1.0,1.0,,,1.0,1.0,0.0,0.0,,,0.0,,1.0,,,,,,0.0,,0.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
109e23ae-f48b-4200-9bc1-cf8c5bba67bc,0.0,0.0,,,,1.0,,,0.0,,,,,,1.0,1.0,,0.0,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,1.0,,,,0.0,,,0.0,,,,,,,,0.0,1.0,,,1.0,,,
10ab4d23-7c4f-4c71-9d9d-53359eeb11e9,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.0,,0.0,,,,
10ad0bf7-0c19-4f30-ae3e-940a43def03b,0.0,,,,0.0,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,,,,,1.0,,,,0.0,,0.0,,,,,,,1.0,,,1.0,0.0,,,,,0.0,,,,,1.0,,,,,0.0,,,,0.0,,,
10b3bede-195e-4187-8fd7-8069b7fe25ba,,1.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,0.0,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,
10c21a97-6a62-48c2-8289-b7fa4aeca944,,,1.0,1.0,,,0.0,,,,,,1.0,,1.0,0.0,1.0,,,1.0,1.0,,,,0.0,0.0,,1.0,,,0.0,,,,,,,,,,1.0,,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10c761d7-92a7-4ceb-8e9c-1fb7104b87d8,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,1.0,,,,1.0,0.0,,0.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,0.0,1.0,,,,,,,1.0
10d6fb07-5ab0-4342-a662-33029e140c78,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,1.0,1.0,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,1.0,0.0,,,1.0,1.0
