USER_UUID,'83d91a0a-6a92-47f5-9eed-ae26a594a647','0367c168-ac79-4dc7-84c4-d44b653ba68e','f5915c80-d3bc-4801-86d3-9ac00b9e41ae','a9e85627-81e8-4c27-bcdf-e9a34b66329e','e6926645-d006-4742-8397-d4e415e8678f','259ebe96-71cd-4e3f-a14c-0e174ffcbcec','d6b6769d-b02e-4ca7-9702-1e390006d293','5367c1a1-6322-457f-84b0-51b5301d48b4','9083f6c2-b037-488e-9096-194b209b5805','88d80727-970c-440a-a2c9-ad96e423cc13','c88d205a-7ddc-4b1b-8ea4-87e717b25230','31c97060-5518-4180-b74b-100f54e24ab1','52438211-603f-4f15-aa31-0db896ca3c18','a1a0a05d-e697-473d-9c02-6e6172283808','8ca3be93-7f70-45e5-a735-e4a2bda881c7','3e00cf89-d570-439a-919d-9fce068c9fc5','b8e60170-0dc1-4ca7-8c62-89b97e615d1d','9280a25f-35a1-44e1-9272-c6becb96c0ba','7bb2223c-84cb-46ec-8573-794021238886','16f344c7-38b6-490a-9477-886a06e6ef60','ff36935c-71b6-4310-a571-ccb358a77b3c','0de887ca-2972-4e04-a644-1cc63260bc65','b76b6589-4e8a-4c5c-961a-2d50a28aa034','1fa2b1a3-1a6e-470f-ad67-80e9ca5a8ce2','75eb0a77-6e3b-492c-81bd-791cf41aa09d','0fb977dd-8faf-4be7-9add-d043b747b945','0bc2b687-560f-4fbf-ab1e-35b76e545c43','77634265-6bcf-479c-92c3-a88cffd7f7b0','be9f23f9-5baa-494b-b41f-62f122e46782','9319c616-2822-4971-875a-837dd5ae6653','bcf492fd-1197-468b-b486-41e00f324d43','682d3673-2e82-4dd1-8dee-b8fe1394f74e','720a4f66-0e7f-472a-a90f-8a2b9063b629','84e9ecdd-030a-44ea-b1fd-539a052a09f3','a977416d-b2a5-4971-a914-99bfe854aadb','1639cde5-678c-469e-928d-9ad67f968bfc','d96db84d-052a-4117-9351-439afc3b62ae','da073e30-79e1-4742-8a16-5dbedb87b7e4','1af17e73-fd96-4722-b32b-336c903b9211','a5afda52-0475-4e0b-a830-aa929ac55fbd','c1a57b98-261f-423c-b2ac-4ae8b2c14356','38b3b679-009c-4951-9567-8002f7b969dd','fad894b3-179a-470a-b340-f744cebcffb3','3b63aad5-6742-43a3-a68e-8e9bb5833de1','98933de2-b3d5-499e-8de4-65e78303c135','2d9cede1-95b0-4da6-b405-73cc58c16333','3bc9df3c-694a-4562-a8a8-445730340eed','05cbacf9-1988-4b9a-bc63-3f6442a2500d','be87911f-fe7b-48a0-9319-1b8e6034230a','9752bba4-7ce3-4c1a-9c1e-254cb386b0fb','ab6e8115-d5f3-41c3-a5d7-2e3edc413d4e','3ff8d2bc-9c68-4fce-9faf-1b80ca33b153','f1262691-7c94-403a-8a64-d6563bcaf387','d2648054-267c-44f6-b178-5ff07624a64e','90441dc4-5ad0-483b-bb49-27a9466c07cf','2c71a858-5901-469c-b34f-aef5597db577','e83c391b-c935-4a1b-a5d1-f18a7a9ae200','e22d4f28-5254-4e17-8256-a2252457d4dc','296694ca-df57-4bc4-9a0c-f7a72a59a65e','9c649911-7040-4868-8d17-2409d52d512a','e7f7fba6-02c0-4df6-8f19-ffd6625d8d14','c5e8972c-fa66-49d6-b266-e2bf8958a65a','de3df29a-f878-4ea1-b8d8-3d8988d5e91b','d76257f8-d9b0-4da4-bc9a-93fc126f8a40','1fad83c2-fc73-427d-99af-c1f732159e5d'
38104f2d-fc40-4fd5-b6b2-13f46b15cc03,0.0,1.0,,,,,,,0.0,,,,,,,1.0,1.0,0.0,,,,,0.0,,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,,,1.0,1.0,,0.0,,1.0,0.0,,,,1.0,,0.0,0.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,0.0
384c1dc8-0656-45e5-a9f6-3a9915da9f07,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,1.0,,,,,,,0.0,,1.0,,,,,0.0,1.0,,,,0.0,1.0,0.0,,,1.0,,,,0.0,,,,,1.0,0.0,,,1.0,,0.0,,,,,,,0.0,,0.0,,1.0,0.0,,,
38d3a68c-e759-4a54-9ed8-b73e9f1df6dd,0.0,,,,,0.0,,,1.0,1.0,0.0,0.0,,1.0,,1.0,,0.0,,,,,0.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,
39fbc6ec-0ea4-442a-be88-6667a90eb7e0,0.0,,,,,0.0,1.0,,0.0,,1.0,0.0,,,1.0,0.0,,0.0,,,,,0.0,,0.0,,,,,1.0,1.0,,0.0,,,,,,1.0,,,1.0,,1.0,,,0.0,1.0,,1.0,,,,,,,0.0,1.0,,1.0,0.0,1.0,,,1.0
3c484945-da5a-4db3-8018-d6ec27c28db9,,1.0,1.0,,,1.0,1.0,,0.0,1.0,,,0.0,,1.0,0.0,1.0,0.0,,,,,1.0,1.0,0.0,,1.0,0.0,,1.0,,0.0,0.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,,,,1.0,1.0,,,
3d0c924a-fd50-45eb-b9de-34dfee2e375c,1.0,1.0,,,,1.0,,0.0,1.0,1.0,,,,0.0,,1.0,,0.0,,,,,,0.0,1.0,,1.0,,,1.0,,0.0,0.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0
3d233ca3-c7f8-4829-89fe-a1b612a181a2,0.0,,,1.0,,,,0.0,,,0.0,0.0,,0.0,,,1.0,1.0,1.0,,,,0.0,,0.0,1.0,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,1.0,,,,,0.0,,0.0,,,,,0.0,,,,,,1.0,1.0,,1.0,1.0,,,,0.0
3e1bc697-8d79-4656-a5fb-a5eba562c355,,1.0,,,,1.0,1.0,,0.0,1.0,,,,,,1.0,,0.0,1.0,,,,0.0,1.0,0.0,1.0,1.0,,,1.0,0.0,0.0,0.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,,,
3ffcb061-e313-4f37-a6f9-e8eb814d2d4f,0.0,1.0,,,,,1.0,,0.0,1.0,,,,,,1.0,,0.0,1.0,,,,1.0,,0.0,,,,,1.0,0.0,,0.0,,1.0,,,,1.0,,,,1.0,,,0.0,1.0,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,,,1.0
40a849fd-4eb8-44ad-87fe-d1bbcea90d3e,0.0,1.0,,1.0,,1.0,0.0,,,,,,,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,0.0,1.0,0.0,,,0.0,1.0,,,,,,,,1.0,,,0.0,1.0,,,,0.0,0.0,1.0,,,,,,,,,0.0,1.0,,,0.0,,,
41c9d2c4-ecd9-48b9-bc25-f346d853f80a,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,,,,1.0,0.0,,1.0,1.0,,,,0.0,0.0,,1.0,,,,0.0,,0.0,1.0,,,0.0,,,,,1.0,,,1.0,,0.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,0.0
438a2884-1986-47fd-bdbe-d3a821967a0e,0.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,,,,1.0,1.0,,0.0,,,1.0,,,,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,,,,0.0,1.0,,,1.0,,,0.0,,,,,,,,1.0,1.0,1.0,,1.0,,,
48359567-6d13-4492-b78a-6b7a5bef7317,0.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0.0
48653673-b5dd-4ffe-bbe2-d4a383ca52b7,,,,,,,0.0,,0.0,,1.0,,,0.0,1.0,1.0,,0.0,,,1.0,,,,0.0,0.0,,,,1.0,0.0,,0.0,,0.0,,,,1.0,,,1.0,,,1.0,0.0,0.0,0.0,,1.0,,,,,,,,0.0,1.0,1.0,0.0,,,,
4a0e8dd9-56db-4f43-8514-d02ce89fa5ae,,0.0,1.0,1.0,,1.0,0.0,,,,,,,,0.0,0.0,,0.0,,0.0,1.0,,1.0,,,1.0,,,,0.0,0.0,,,0.0,1.0,,0.0,0.0,0.0,,,1.0,,,0.0,,1.0,1.0,,0.0,0.0,,,,,,,0.0,1.0,,,0.0,,,
4ace6725-c76c-4b58-a9ae-c7305c26fceb,0.0,0.0,,,,1.0,1.0,,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,,,,0.0,,1.0,0.0,1.0,,,1.0,,0.0,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,,,,,,0.0,1.0,,,0.0,,,,
4b183c4b-7bd7-4093-a7d2-0f03c5a1d51c,0.0,,,,,1.0,,0.0,0.0,,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,,,,1.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,1.0,1.0,,1.0,0.0,,,,,,,1.0,,1.0,0.0,,,,1.0
4daedb02-d169-474e-8e1a-060ba9ca18f0,0.0,0.0,,,,1.0,0.0,,1.0,,,,,,,0.0,1.0,0.0,,1.0,1.0,,,,0.0,0.0,1.0,,,0.0,0.0,0.0,,,1.0,,,,1.0,,,,0.0,,0.0,,1.0,,,0.0,,,,,,,,0.0,,,,0.0,,,0.0
4e3a12ea-9259-4000-999c-aced1fa7d891,0.0,0.0,,,,1.0,,,1.0,,,,,,1.0,0.0,,0.0,,1.0,,,1.0,1.0,0.0,,1.0,,,0.0,1.0,,0.0,,,,,,0.0,,,0.0,0.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.0,,,
4e90b672-3120-4736-9176-1ddf56a68c5b,0.0,,1.0,,,1.0,1.0,,0.0,1.0,1.0,,0.0,,,1.0,,0.0,,,,,0.0,1.0,0.0,,1.0,,0.0,1.0,0.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,0.0,1.0,0.0,,,,0.0,1.0,,1.0,,1.0,,,0.0
50c7f567-ddf6-4786-b86c-102dd377aba6,0.0,1.0,,,,,,,0.0,1.0,1.0,,1.0,1.0,,1.0,,0.0,,,,0.0,1.0,,1.0,1.0,1.0,,,0.0,0.0,1.0,0.0,,1.0,0.0,,,,1.0,,,1.0,1.0,0.0,,1.0,1.0,,1.0,,,1.0,,,,0.0,1.0,,1.0,0.0,1.0,,,0.0
51f980ca-d8ba-4d2d-9f4e-59f4735bc564,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,1.0,,0.0,,0.0,1.0,,,,0.0,1.0,,,,1.0,0.0,0.0,,0.0,1.0,,,,0.0,,,1.0,1.0,,,,1.0,1.0,,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
52645f88-00e2-40dd-a65a-baeaade90844,0.0,0.0,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,0.0,0.0,,,1.0,0.0,,,1.0,1.0,,,,0.0,0.0,,,,,1.0,,1.0,,0.0,,,,0.0,,1.0,1.0,,,,1.0,,,0.0,,,,,,0.0,,,1.0,
5a5cd636-c3d2-4f55-a563-2ce56480c554,0.0,1.0,,,,1.0,1.0,,0.0,,,,,0.0,,1.0,,0.0,1.0,,,,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,
5c4e1ee5-785e-4ba5-95b3-8e7a74dd2853,,0.0,,,,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0,,0.0,,,,,1.0,,,0.0,,,,,0.0,,0.0,1.0,0.0,,,,,,0.0,0.0,,,,0.0,,,0.0
5e31fbeb-0cc5-41eb-a369-8f85b8819a00,1.0,1.0,1.0,,,1.0,0.0,,1.0,,1.0,,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,1.0,,,,1.0,,,1.0,1.0,0.0,,,0.0,,,,,,,1.0,1.0,,,1.0,,,1.0,0.0,,,
6043c63e-6072-4a97-893c-b06a3b99a647,1.0,,,,,,,,1.0,1.0,1.0,0.0,,,1.0,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,0.0,,,,1.0
61051e65-dd11-4dfb-874a-75783296eecb,,1.0,,,,1.0,,,1.0,,,0.0,,,,1.0,,0.0,,1.0,1.0,,0.0,,1.0,,0.0,,,1.0,1.0,0.0,,,,,0.0,0.0,1.0,,,,0.0,,,,,1.0,,0.0,,,,,,,1.0,0.0,,0.0,1.0,,1.0,,
610a2429-c452-4661-89c6-a8980dac0073,,1.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,1.0,,0.0,,,0.0,,,,0.0,1.0,,,,0.0,0.0,1.0,,,,,,,,,,,1.0,,1.0,,0.0,1.0,,0.0,0.0,1.0,,,,,1.0,,,1.0,1.0,0.0,,,
61a2aba1-1ca1-4b2f-985e-75476d2e7b8e,,0.0,,,,0.0,1.0,,0.0,,,,,,,1.0,,0.0,,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,0.0,1.0,,1.0,,,,,,,1.0,0.0,,1.0,,0.0,,,0.0
61e0a084-a050-4ca8-9bf7-109cc41754f9,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,,,,0.0,,0.0,,1.0,,,1.0,,0.0,0.0,,,0.0,,,1.0,1.0,,,0.0,,,,,,0.0,1.0,0.0,,,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0
622e417a-e3cb-4488-bb7e-5e7c56772aa2,1.0,,1.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,,1.0,,,,1.0,,,1.0,,0.0,,0.0,,,0.0,,,1.0,0.0,0.0,,,
62d0fb70-3c0a-4784-ba61-6f9f498c0309,,,,,,,,1.0,1.0,0.0,1.0,0.0,,,,1.0,,0.0,,,,,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,,,,,,,,1.0,0.0,1.0,1.0,,,1.0,1.0,,,,,,0.0,1.0,1.0,1.0,0.0,,,,
67908311-5563-4f90-8bc1-acf6553eb5f2,0.0,,,,,1.0,1.0,,0.0,1.0,,,,,,1.0,,,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,0.0,,,0.0,,,,1.0,,,,0.0,,,1.0,1.0,,,0.0,1.0,,,0.0,,,0.0,,1.0,1.0,,1.0,,,1.0
6abb8cd2-1c12-450b-9e72-c28e3acf89cd,,0.0,,,,1.0,1.0,,0.0,,,,,,1.0,0.0,,,,,1.0,,1.0,,,0.0,,,1.0,1.0,0.0,,0.0,,1.0,1.0,,,,1.0,1.0,,0.0,,,,1.0,1.0,,,0.0,,,1.0,,1.0,,1.0,,,,1.0,,,
6c4e7b9e-ba38-4f0f-8352-f68eec30e0a1,0.0,1.0,,,,1.0,1.0,,0.0,,,,1.0,,,,,0.0,,,,,0.0,,0.0,1.0,1.0,,,1.0,1.0,,0.0,,,,,,1.0,,,,,0.0,,,1.0,1.0,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,,,0.0
6e49da68-51db-4ad7-b6e0-7d6f275c724a,0.0,1.0,,,,,,,0.0,1.0,,0.0,,0.0,,1.0,,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,0.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,0.0,1.0,1.0,,0.0,1.0,,,1.0
6f6f8bc7-2e3b-4d4c-9ad8-622ef5e51af0,0.0,1.0,,,,0.0,,,0.0,0.0,0.0,,,,1.0,1.0,,0.0,,,,,0.0,,0.0,1.0,,,,1.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,,,0.0
704cbe4a-8a11-4bcd-815e-a41a58f69d58,0.0,1.0,,,,1.0,1.0,,0.0,1.0,0.0,,,,,1.0,,0.0,,,,,,,0.0,1.0,1.0,,,1.0,0.0,0.0,0.0,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,0.0,1.0,,,0.0,,,,0.0
70e7d63f-0f96-4540-b387-beed354c4263,1.0,0.0,,0.0,,,0.0,0.0,,1.0,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,0.0,1.0,0.0,,,1.0,0.0,,,0.0,0.0,,,,,,,,1.0,,,,0.0,,,0.0,0.0,,,,,,0.0,1.0,,,0.0,0.0,,,
723032f9-a2d6-4dd5-ae23-5a14ad3340a2,0.0,,,,,,0.0,,,0.0,,,,,0.0,1.0,,1.0,,,0.0,,0.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,1.0,,0.0,,,,0.0,,,,,1.0,1.0,,0.0,,,,,,,,,,0.0,1.0,1.0,,0.0,1.0,,,
7475cf16-81b6-4900-a365-165d3fbe9981,0.0,0.0,,,,0.0,0.0,,,,1.0,0.0,,,,0.0,,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,,,,1.0,,1.0,0.0,1.0,,,,0.0,,,0.0,,,,,0.0,1.0,,,,,,,,,1.0,1.0,1.0,,0.0,0.0,,,
759b65d5-44a9-404b-8343-4e1ad1f151a6,,1.0,,,,,1.0,1.0,1.0,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,,,,,,,0.0,,,,,,0.0,,0.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,
7821bfd5-3e83-4dbc-a36b-8b5526c5a5ea,1.0,,,,,,,0.0,1.0,,,,,,,1.0,,0.0,1.0,,,0.0,1.0,1.0,1.0,,1.0,,,1.0,0.0,0.0,,,,1.0,,,,,,,,1.0,,0.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,0.0
798b1667-f928-4127-bd58-37353d99fab6,0.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,0.0,0.0,,,0.0,1.0,,,1.0,1.0,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,1.0,,,1.0
7a32edd5-a9e1-4b60-b7c0-839500c9449e,0.0,,,,,,,,0.0,1.0,,1.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,,,,,,,,,,1.0,0.0,,0.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,0.0
7aa37e53-db71-4077-929b-e7bf2a0e3ded,0.0,1.0,,,,1.0,,,0.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,0.0,1.0,1.0,,,1.0,0.0,0.0,,,,,,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,1.0
7b825e2e-1985-47a9-b186-fa2a690a4e98,1.0,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,1.0,,,,,1.0,1.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,1.0,1.0,1.0,,0.0,0.0,,,
7bfd7415-04ed-4b7a-9c69-46069bbf8e8c,0.0,,1.0,,,1.0,,,1.0,1.0,,,0.0,0.0,,1.0,,0.0,0.0,,,,,0.0,0.0,1.0,1.0,,,1.0,,0.0,,,,,,,1.0,,,,1.0,1.0,,,0.0,,,,,0.0,,,1.0,,0.0,,1.0,1.0,1.0,1.0,,,
7d0cb8a9-adc1-4f3a-abf6-e70f1a067657,0.0,0.0,,,,,,,1.0,,,0.0,,0.0,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1.0,,0.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0
7e79df4b-557e-4d4a-b540-08259ee02647,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,1.0,,0.0,,,,,1.0,1.0,1.0,,0.0,,,1.0,1.0,,0.0,,,,,,1.0,,,,,,,1.0,,1.0,,,0.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,
7f9362ad-b055-40a9-aa19-5125ee976975,0.0,1.0,,,,1.0,,,0.0,,1.0,0.0,,,,1.0,,,,,,0.0,,,0.0,1.0,1.0,,,0.0,,1.0,0.0,,1.0,,,,1.0,,1.0,,,0.0,,,0.0,,1.0,,,,1.0,,,,1.0,,0.0,1.0,0.0,1.0,,,0.0
80395b17-4d0b-43fe-b354-1f8c09d5d932,1.0,0.0,,,,0.0,1.0,,0.0,,,,,,,1.0,1.0,0.0,,,1.0,,0.0,,,0.0,1.0,,,,0.0,0.0,,1.0,,,,,0.0,,,,,1.0,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,1.0,1.0,,,
81921085-250a-4701-bae1-f4d20d4ff239,0.0,1.0,,,,,1.0,,0.0,,0.0,,,,1.0,1.0,,0.0,,,,,0.0,,0.0,1.0,1.0,,,1.0,0.0,,0.0,,,,,,1.0,,,,0.0,1.0,,,,1.0,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,,,
82f03c5f-d352-40f6-932a-439b36b9cba2,,1.0,,,,1.0,1.0,,0.0,1.0,,,,,1.0,1.0,,0.0,,1.0,1.0,,,,1.0,1.0,1.0,,,0.0,0.0,,0.0,1.0,0.0,,,,0.0,,1.0,1.0,,1.0,,,0.0,,,1.0,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0
837f6c52-6624-4cc6-8bc1-758721085109,1.0,,,0.0,,1.0,0.0,,1.0,,0.0,,,0.0,1.0,0.0,,0.0,,,,,,,0.0,,0.0,,,1.0,1.0,,0.0,,1.0,,,,1.0,,,,0.0,0.0,,,,1.0,,0.0,,,,0.0,,,,,0.0,,1.0,1.0,,,0.0
838fc850-bc88-4ddb-94ea-bf470e2cd8de,0.0,,,,,1.0,,0.0,0.0,,1.0,,,0.0,,1.0,,1.0,,,,,1.0,,0.0,0.0,1.0,,,1.0,,0.0,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,
83c78a7e-97f0-461d-a0aa-d84ff7bbbf95,1.0,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,,,1.0,0.0,0.0,0.0,,1.0,1.0,,,1.0,,,,1.0,1.0,0.0,0.0,1.0,,,,0.0,,,,,,0.0,,1.0,1.0,0.0,1.0,,,0.0
83cba40a-9594-4589-8c63-11c6cdd13f3a,1.0,,,,,,1.0,,1.0,,0.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,1.0,,,,,0.0,,0.0,0.0,1.0,1.0,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,
853bd466-f56d-4a5d-90a9-bbb9e76fb481,0.0,1.0,,,,,1.0,,,,0.0,,,,,1.0,,0.0,1.0,,1.0,,0.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,,,1.0,,,1.0,,,,1.0,,0.0,,,,,1.0,0.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0
8647155a-66a2-4f43-ba42-015eb4384546,0.0,,,,,,,0.0,1.0,,0.0,0.0,,0.0,,1.0,,0.0,,,,0.0,1.0,,1.0,1.0,1.0,,,0.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,0.0,1.0,,,1.0
87471bf3-82b7-4e62-b85d-37efe07987b0,0.0,,,,,,,0.0,1.0,1.0,,,,,,0.0,1.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,1.0,0.0,1.0,0.0,,,,,,,,,,1.0,0.0,,0.0,1.0,,1.0,1.0,0.0,,,,1.0,,1.0,1.0,1.0,1.0,0.0,,,,1.0
8841fc0a-de71-4e36-80ba-d5b176423926,0.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,,,,1.0,0.0,,0.0,,0.0,,,1.0,,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,1.0,1.0,1.0,,,1.0,0.0,,1.0,,,1.0,,,,0.0,0.0,,,,0.0,,,
887686ce-cf6c-47c6-aa04-7dfc98d6e5e3,0.0,1.0,,,,1.0,1.0,0.0,0.0,,,0.0,,,,1.0,,1.0,0.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,,1.0,0.0,,,,1.0,,,,,,,,1.0,1.0,,,0.0,1.0,,1.0,,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0
89362123-8ddb-43e7-9ca7-6138ac74353e,,1.0,,,,,1.0,,1.0,,,0.0,,,,1.0,,0.0,,,,,0.0,,0.0,1.0,1.0,,,0.0,,0.0,0.0,,1.0,,,,1.0,,,,1.0,,1.0,,0.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,1.0
89c0412b-2309-407b-8c16-a7e5484e5e4d,0.0,1.0,,,,1.0,1.0,,0.0,1.0,0.0,,,,1.0,1.0,,0.0,,,,,,,0.0,1.0,1.0,,,1.0,0.0,,,,0.0,,,,,,,1.0,0.0,,,,1.0,1.0,,1.0,,,,,,,0.0,1.0,1.0,,0.0,,,,1.0
8db168d0-04d5-4c62-91cc-61de26359de5,,1.0,,,,,1.0,,0.0,,,,,1.0,1.0,1.0,,0.0,,,,,0.0,,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,1.0,,,,1.0,,,,1.0,,,,,0.0,1.0,1.0,,,0.0,,1.0,,,,,,
8ef735b7-efcb-4e93-9eba-839f32a04982,0.0,0.0,,,,0.0,1.0,,0.0,,,,,,,0.0,1.0,,,0.0,,,,,,,1.0,,,1.0,0.0,,0.0,,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,1.0,,,,,1.0,,0.0,1.0,,1.0,,1.0,,,0.0
8f3001e1-d7a1-4451-bba2-8d7e87945d59,0.0,,,,,1.0,1.0,,,,,0.0,,,1.0,0.0,,,,1.0,,0.0,0.0,,1.0,1.0,0.0,,,1.0,0.0,0.0,,,,,,,1.0,,,,0.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,0.0,0.0,1.0,0.0,,1.0,,,
8f834735-476d-49e6-ad2c-ca055b392c1e,0.0,,,,,,1.0,0.0,1.0,1.0,,0.0,,1.0,,0.0,,0.0,,,,0.0,0.0,1.0,,1.0,0.0,,,0.0,1.0,0.0,0.0,,,0.0,,,1.0,,,,0.0,1.0,0.0,,,,,0.0,,,,,,,0.0,1.0,,,1.0,,,,0.0
